Number,title,Clip_Link,Start_Timestamp,End_Timestamp,Duration,question,correct_answer,incorrect_answer1,incorrect_answer2,incorrect_answer3,embed_url
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,"Based on their conversation, what kind of person was Connie? Choose the one that does not apply.",Competent,A housewife,Not so well-educated,reliant,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,How did the woman feel about Connie’s decision?,She supported Connie.,She did not think Connie can finish college.,She was worried.,She was the one who talked Connie into going to college.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,"What’s his tone when the man said, “me too, she’s so brave”?",He was being sarcastic.,He appreciated Connie’s courage.,He felt surprised that Connie was brave enough to take the step.,He was trying to express agreement with the woman.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
40,Fresh Off The Boat,https://www.youtube.com/watch?v=ehaZiU5NVLk&feature=youtu.be,0:19,1:01,0:42,How did the woman think about Connie?,She felt superior than Connie and thought Connie was trying to follow her steps.,She thought Connie had always been a good housewife.,"She thought Connie was a capable, independent woman.",She was jealous of Connie for not having to work.,https://www.youtube.com/embed/ehaZiU5NVLk?start=19&end=61
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,Who brought Parker to the house?,Phoebe (girl in blue),Ross,Rachel,Chandler,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,Did they know Parker before?,No,Yes,N/A,N/A,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,What can you tell about Rachel?,She’s pregnant.,She has a dog.,She likes Parker.,She knows Parker before.,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,How would you describe Parker?,awkward,Shy,fun,Socially-apt,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,How did Rachel and Ross feel about Parker?,They didn’t like him because he was way too enthusiastic.,They thought he was a funny guy.,They appreciated that he asked about their baby.,They enjoyed talking to him.,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,How do you know that?,Because they did not want to take the same car with Parker.,Because Rachel said she liked him (Parker) a lot.,Because Rachel smiled when Parker touched her belly and praised the baby.,Because they looked surprised when Parker called out each of their names.,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,How did Rachel feel when Parker talked to her about her baby?,She was unhappy that he was so easily distracted by dog photos.,She felt grateful that he asked about her baby.,She was nervous because she didn’t know what he was going to do.,She felt excited talking to people about her baby.,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
41,Friends,https://www.youtube.com/watch?v=0xFrBfeKJoo&feature=youtu.be,0,1:29,1:29,"How did Ross feel when Parker laughed and said, “classic Ross”?",He felt awkward because Parker acted as if they already knew each other before.,He felt offended because Parker was judging him.,He appreciated how Parker has learnt so much about him from Phoebe.,He felt embarrassed for being called out.,https://www.youtube.com/embed/0xFrBfeKJoo?start=0&end=89
42,Friends,https://www.youtube.com/watch?v=0-Dqo2BFg2o,0:13,1:28,1:15,What can you infer about their relationship?,"They have a common friend Phoebe, but they barely know each other.",They are close friends.,"They used to be friends, but something happened.",They don’t like each other.,https://www.youtube.com/embed/0-Dqo2BFg2o?start=13&end=88
42,Friends,https://www.youtube.com/watch?v=0-Dqo2BFg2o,0:13,1:28,1:15,Why did Ross (the guy in black) mention that he was divorced?,He was trying to find a common topic.,He wanted to tell Mike about his story.,He was curious about Mike’s relationship.,He wanted to give Mike his advice on marriage.,https://www.youtube.com/embed/0-Dqo2BFg2o?start=13&end=88
42,Friends,https://www.youtube.com/watch?v=0-Dqo2BFg2o,0:13,1:28,1:15,How did Ross feel when Mike said he didn’t want to talk about his divorce?,He felt awkward because now he couldn’t come up with another topic.,N/A,He was offended because he was the one who brought up the topic.,He felt sorry that he didn’t consider Mike’s feelings.,https://www.youtube.com/embed/0-Dqo2BFg2o?start=13&end=88
42,Friends,https://www.youtube.com/watch?v=0-Dqo2BFg2o,0:13,1:28,1:15,How would you describe their conversation?,Awkward,Interactive,Interesting,hostile,https://www.youtube.com/embed/0-Dqo2BFg2o?start=13&end=88
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,Who’s the better runner?,Steve (the one standing),Sam (the one sitting under the tree),N/A,N/A,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,Did they know each other before?,"No, it was their first encounter.","Yes, they used to work together.",N/A,N/A,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,Who introduced himself first?,Sam,Steve,N/A,N/A,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,"How did Sam feel when Steve said, “on your left” and surpassed him the 3rd time?",Challenged,Annoyed,Defeated,Astonished,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,"What did Sam mean when he said, “you should be ashamed of yourself”?",He was joking about Steve’s unusual speed.,He was criticizing Steve for starting late.,He was criticizing Steve for being too competitive.,He was being sarcastic about Steve’s arrogance.,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
43,Captain America: The Winter Soldier,https://www.youtube.com/watch?v=7UGu2sRmSHI,0:10,1:09,0:59,How do you think their relationship will be in the future?,They will become friends.,They will become competitors.,N/A,N/A,https://www.youtube.com/embed/7UGu2sRmSHI?start=10&end=69
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,What is the setting?,A job interview,A police investigation,A college interview,A meeting,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,Why is Chris not wearing suits?,Because he was arrested before and ran to the interview without time to change.,Because he couldn’t afford one.,Because he did not really want this job,Because he was confident that he could get this job even without wearing suits.,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,Is he usually a poor-dressed person?,"No, he’s usually dressed in jacket and tie.","Yes, he doesn’t care about his outfit.",N/A,N/A,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,Why are they laughing at the end?,Because they liked Chris’ humorous response.,Because they thought Chris’ response was ridiculous.,Because Chris gave an opposite answer to what they expected.,Because Chris didn’t get the point of their question.,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,Do you think Chris will be hired? Why?,"Yes, because the interviewers liked his clever response and his frankness.","No, because his outfit left the interviewers a bad impression.","No, because the interviewers thought he was not treating the interview seriously.","Yes, because he showed that he possessed the skillsets for the position.",https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
44,The Pursuit of Happyness,https://www.youtube.com/watch?v=ep-ieEG06qg,0,2:03,2:03,What kind of person is Chris? Choose the one that does not apply.,Aggressive,Determined,Sincere,Witty,https://www.youtube.com/embed/ep-ieEG06qg?start=0&end=123
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,Why were they in the car?,Mia was giving her friends a ride to school.,Mia was showing them her new limo.,They were ubering to school.,They were taking a taxi to school.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,Why did the two friends look surprised when they saw Mia?,She got a new makeover.,She became rich.,She had a personal driver.,She came with a limo.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,How did Michael feel about Mia’s new makeover?,He thought it was attractive.,He agreed with Lily.,He did not find it surprising.,He did not care.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,How did Lily feel about Mia’s new hair?,She thought it was weird.,She thought it was attractive.,She thought it was too short.,She was jealous.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,"How did Mia feel when Lily said, “who destroyed you?”",Unexpected.,Annoyed.,Angry.,Happy.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,How did Lily feel about Mia’s bag?,She thought it was too luxurious and unnecessary.,She thought it was a lame bag.,She did not believe Mia could afford such an expensive bag.,She was jealous because she wanted this bag too.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,"What did Lily mean when she said, “you used to care more about what was inside your head than on it”?",She was criticizing Mia for being superficial and caring too much about appearance.,She meant that Mia’s new hair was terrible.,She was referring to Mia’s really bad hair style in the past.,That Mia used to care more about her friends.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,How did Mia feel about Lily’s comments?,She was hurt.,She felt sorry.,She reflected on herself for being superficial.,She did not care about their comments.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
45,The Princess Diaries 2,https://www.youtube.com/watch?v=oDHP4My07RM,0:14,1:28,1:14,What can you infer about Lily?,She cared a lot about social issues.,She was a material person.,"She cared about appearance, outfit and hair.",She was sensitive about her friends’ feelings.,https://www.youtube.com/embed/oDHP4My07RM?start=14&end=88
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,What were they doing?,Leaving the house.,Cleaning the house.,Decorating the house.,Visiting a friend’s house.,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,What do you think their relationship is?,Couples,Neighbors,Siblings,Friends,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,Who were they mainly talking about?,The man’s mom.,The woman’s mom.,Their daughter.,Their friend.,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,What did the woman do when the man pointed out that she made that noise every time he mentioned mom?,She went to set the alarm.,She confronted the man.,She explained why she made this noise.,She denied making that noise.,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,Why did she do that?,Because she wanted to avoid talking about this topic.,Because setting the alarm is more important than talking about this topic.,Because she didn’t hear him.,Because she didn’t understand what the man meant.,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,How did the woman think about the man’s tactics to persuade his mom?,She did not approve of what the man did.,She supported what he did.,She thought what the man did was out of his mom’s best interest.,"She understood why the man did that, although she didn’t agree.",https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,How did the man feel when the woman expressed her opinion?,He did not like her comments.,He was open to her criticism.,He reflected on himself.,He felt sorry for not listening to her advice.,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,What is the overall tone of this conversation?,Serious,Chill,Awkward,Aggressive,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
47,This Is Us ,https://www.youtube.com/watch?v=TCC9xiRlwRE,0:40,1:39,0:59,How would you describe the woman?,Opinionated but considerate about her husband’s feelings,Aggressive and dominant,Reliant on her husband,Didn’t trust her husband’s judgment,https://www.youtube.com/embed/TCC9xiRlwRE?start=40&end=99
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,Where were they?,In a library.,In a cafeteria.,In a classroom.,In a shopping mall.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,What was the main topic of their conversation?,Math theories,English literature,Food in the café,A recent movie,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,Why did the student approach Nash at first?,Because he saw the equations Nash wrote on the board and he got interested.,Because he recognized that he was John Nash.,Because he wanted to ask him a question.,Because he was his student.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,How did Nash feel when the young man said he was studying Nash’s theory?,He was happy that his work was recognized.,He felt surprised.,He felt disturbed because he didn’t want to be recognized.,He felt sad because he was no longer a young student.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,How did the student feel when he handed Nash his theory?,Nervous.,Proud of himself.,Confident.,Confused.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,What was the student’s reaction when Nash asked if he had eaten food or not?,He felt surprised that Nash would ask about things other than Math.,"He was offended because he wanted to talk about his theory, but Nash disrupted him.",He was touched that Nash was such a caring person.,He felt confused because he didn’t think food is related to Math.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,How did the student feel about Nash?,He admired Nash’s great academic accomplishment.,He thought Nash was a good teacher.,He thought Nash was hard to approach.,He thought Nash had a weird personality.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,What can you infer about the student’s personality? Choose the one that does not apply.,He was shy and withdrawn.,He was passionate about the subject.,He was humble and willing to learn.,He was smart and knowledgeable in the subject.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
48,Beautiful Mind,https://www.youtube.com/watch?v=5OIUa-mxIhM,0:41,2:21,1:40,What kind of person is Nash? Choose the one that does not apply.,Cold and distanced from people.,Warm-hearted and caring about students.,Devoted about his subject.,Humble about his achievements.,https://www.youtube.com/embed/5OIUa-mxIhM?start=41&end=141
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What was the role of the rabbit?,A police officer.,The owner of the ice-cream shop.,A friend of the fox.,A friend of the elephant.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,Who is the fox buying ice-cream for?,"For his son, the little fox.",For the rabbit.,For himself.,For the little elephant.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What store is this?,an ice-cream store,a candy store,a pizza store,a clothing store,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What was her first reaction when she saw the fox?,She was alert and about to pull out her gun from the pocket.,She was scared and wanted to run away.,She was angry that the elephant was not selling him ice-cream.,She was confused about why a fox was in the store.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What changed her attitude toward the fox?,When she saw the little fox.,When the fox said he only wanted to buy an ice-cream.,When the elephant rejected to sell them ice-cream.,When other people in the line started complaining.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,"How did the rabbit feel when she said, “I’m such a…”?",She felt shameful for herself that she mistrusted a good fox dad.,She thought the little fox was cute.,She thought the elephant was being rude.,She felt guilty that she didn’t have the courage to confront the fox.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What was the elephant’s attitude?,Rude,Patient,Friendly,Cautious,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
49,Zootopia,https://www.youtube.com/watch?v=ujncmH8YnNc,0:12,1:15,1:12,What do you think the rabbit will do?,She would help them buy an ice-cream.,She would leave the store.,She would take the fox to another ice-cream store.,She would report the fox to the police station.,https://www.youtube.com/embed/ujncmH8YnNc?start=12&end=75
50,Princess Diaries,https://www.youtube.com/watch?v=8Dra6Aj9jm0,0,2:47,2:47,How did Mia feel when the lady told her about the name of the prince?,She didn’t care because she did not think it’s relevant to her.,She felt excited.,She was interested to learn about him.,She was nervous because she knew the lady was going to say something about her.,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
50,Princess Diaries,https://www.youtube.com/watch?v=8Dra6Aj9jm0,0,2:47,2:47,What was Mia’s reaction when she first heard that the prince was her father?,She chuckled.,"She said, “shut up”.",She spilled the tea.,She opened her mouth wide.,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
50,Princess Diaries,https://www.youtube.com/watch?v=8Dra6Aj9jm0,0,2:47,2:47,Why did she do that?,She thought it was a joke.,She was surprised.,She was excited about the fact that she’s royal.,She didn’t think it was a big deal to be royal.,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
50,Princess Diaries,https://www.youtube.com/watch?v=8Dra6Aj9jm0,0,2:47,2:47,Why did Mia say “shut up”?,Because she was too overwhelmed.,Because she was offended by the queen’s words.,Because she didn’t want the queen to tell her the truth.,Because she thought the queen was lying.,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
50,Princess Diaries,https://www.youtube.com/watch?v=8Dra6Aj9jm0,0,2:47,2:47,"What was the queen’s reaction when Mia said, “shut up”?",She was overwhelmed by her rude manners.,Mia’s reaction was exactly what she expected.,She was angry because Mia didn’t respect her.,She was impressed by Mia’s directness.,https://www.youtube.com/embed/8Dra6Aj9jm0?start=0&end=167
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,"How did the woman feel when the man said, “technically, water is a drink”?",N/A,She felt annoyed because the man was always correcting people.,She felt challenged and wanted to talk the man over.,She was surprised because she didn’t know that.,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,"What did she mean when she said, “I was just gonna smear it on my skin”?",She was being sarcastic and attacking the man.,She meant the literal meaning that she was going to pour the water on her skin.,She meant that she was using the water to clean her shirt.,She was trying to prove to the man that water can be used in multiple ways.,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,What can you tell from the other two friends’ reaction?,They just realized that the man had this problem and they were also annoyed by that.,"They already noticed the man’s habit of correcting people, but they never dared to point it out.",They didn’t agree with the woman.,They wanted to defend the man but were afraid of the woman.,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,What can you infer about the man?,He is too critical over his friends.,He is nice to his friends.,He likes arguing with people.,He drinks a lot of water.,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,What did the woman feel when she saw the two’s reaction? Choose the wrong one.,She was unsure if her accusation about the man was right or not.,She was assured that the man had this problem and everyone was annoyed by that.,She felt more supported to make her argument.,She was more confident about her opinion.,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
51,How I Met Your Mother ,https://www.youtube.com/watch?v=wbmW_Z1oPJw,0,0:31,0:31,How would you describe this conversation?,Confrontational,Constructive,Calm,funny,https://www.youtube.com/embed/wbmW_Z1oPJw?start=0&end=31
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,What was the girl doing in the beginning?,She was amazed by a magic trick.,She was playing poker with the guys.,She was just shuffling the cards.,She was revealing to them how a magic trick works.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,Who played the magic trick?,Howard (the guy in green),Sheldon (the guy in purple),The girl,Can’t tell from the clip,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,How did Sheldon think about the magic trick?,He thought magic tricks were not as mysterious as they seemed.,He thought it was amazing.,He already knew the trick behind it.,He was not interested in this topic.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,Why did Sheldon say he “had more important things to think about”?,To show that he did not care about magic tricks.,Because he did have more important tasks at hand.,To hide the fact that he was a big fan of magic tricks.,Because he was uninterested and wanted them to switch a topic.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,What was his true attitude about the magic trick?,He was curious about the trick behind it.,He was uninterested.,He was a master of magic tricks.,He looked down on the so-called ‘magic trick’.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,"Why did Howard (the guy in green) smile when Sheldon said, “clearly the cards are marked”?",Because Sheldon was actually curious about the trick but pretending to be uninterested.,"He was laughing at Sheldon, who guessed wrong about the trick.",He was glad that Sheldon guessed right about the trick.,He was glad that Sheldon considered the magic trick an important thing to think about.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,Was the girl curious about the trick behind the magic?,"No, she thought not knowing the trick was part of the fun.","Yes, she was as curious as Sheldon.","No, she already knew the trick.","Yes, she expected Sheldon to find out the trick.",https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
52,The Big Bang Theory,https://www.youtube.com/watch?v=qkEdc0VdRlE,0,0:49,0:49,What kind of person is Sheldon?,He had high self-esteem.,He was straightforward.,He was humble.,He was mean to his friends.,https://www.youtube.com/embed/qkEdc0VdRlE?start=0&end=49
53,Akeelah and the Bee,https://www.youtube.com/watch?v=WdDUhHl-BzM,0,2:04,2:04,Why did the girl change her wording?,Because the man wanted her to use proper language.,Because she wanted to say something else.,Because she wanted to refute the man but she curbed the impulse.,Because she had trouble coming up with the word she wanted to use.,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
53,Akeelah and the Bee,https://www.youtube.com/watch?v=WdDUhHl-BzM,0,2:04,2:04,"What was the girl’s tone when she said, “yeah, whatever”?",Dismissive,Hurt,Sincere,Angry,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
53,Akeelah and the Bee,https://www.youtube.com/watch?v=WdDUhHl-BzM,0,2:04,2:04,Can you infer what “insolent” meant?,Rude-mannered,Well-mannered,intelligent,Innocent,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
53,Akeelah and the Bee,https://www.youtube.com/watch?v=WdDUhHl-BzM,0,2:04,2:04,How did the girl feel when the man said she was “insolent”?,She felt offended.,She started reflecting on herself.,She didn’t understand what he meant.,She was upset for being criticized.,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
53,Akeelah and the Bee,https://www.youtube.com/watch?v=WdDUhHl-BzM,0,2:04,2:04,Why did she say “dictatorial truculent supercilious Gardner” in the end?,Because she was offended by the man and wanted to revenge.,Because she realized that she was indeed insolent.,Because she wanted to prove that she was not insolent.,Because she wanted to show off her vocabulary.,https://www.youtube.com/embed/WdDUhHl-BzM?start=0&end=124
54,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,Who has the biggest/ final say in this room?,Miranda (women in grey hair),Andrea (girl in blue),Nigel (the man),N/A,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
54,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How did Andrea (girl in blue) feel about the dress?,She thought it was an uncommon dress.,She really liked it.,She was happy that Miranda (lady in grey hair) picked it.,She wanted to try it on.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
54,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,Why did Andrea laugh when she saw the two belts?,Because she thought the two belts look the same but the girl said they “looked so different”.,Because she thought the two belts were both ugly.,Because she wanted to get their attention.,Because she was amused by their bad taste.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
54,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How did Miranda think about Andrea’s outfit?,She thought Andrea dressed badly.,She acknowledged Andrea’s taste.,She liked the color of her sweater but she didn’t like her overall style.,She thought Andrea dressed too seriously.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
54,Devile Wears Prada You Think This Has Nothing to Do with You,https://www.youtube.com/embed/vRP9ShmQrog?start=63&end=169,0:05,2:46,2:46,How did Andrea feel when Miranda started talking about her sweater?,She was embarrassed for being criticized in front of so many people.,She was eager to learn about that.,She felt honored that Miranda was giving her advice on fashion.,She felt sorry that she didn’t live up to Miranda’s expectation.,https://www.youtube.com/embed/vRP9ShmQrog?start=5&end=166
